"Address","Balance"
"0xb2754b61d93c0c0f00b0be4fa7d2012b6cd2b430","2159.482165212254381296"
"0x64c38e90820ea2053536e2f138c080c755ff0a88","559.17329955993015965"
"0x4678208f5c7ce5894ebadbbfe6a97f576d82d072","14622.306847733292594929"
"0x944b1915ecab9bdf767a4ea6702f0ead69a1651f","102209.236692916864892605"
"0x959ebe8861481e0bc21b37444bef96167bad5834","1952.860033237142963248"
"0x6ea1fd3efb9f1cd34b3376d6f00148824c025775","14579.796943632385979248"
"0x0f25871ad9e762ea9b5d116994b6e20be2e741a9","77141.085224140768252142"
"0x5a81b38f189b23ffad763b90d75723d45d01c2d2","11299.493715766929460641"
"0x7903d1053ebdbe1f50783752f3b0d834213a799a","219058.385546053760874552"
"0xa37965eb1d197bfefebe8dc66b09f7df0aabc43b","1358.731133224437135632"
"0x5a56e9ab6303794224ff8ab1c14bf2a5c26505bc","16684.146848046578684322"
"0x51405cb6abbc3a22955451a61ce2722a24b68909","9810.163021326900438829"
"0x58b4580620230bf64d4efa5911d4ede1db058587","288.208358238220574399"
"0xb0ca67f625630b7cfe20b6797d59b47e25441d8f","26509.91120076371842154"
"0xddb6138ac7ce544780a315e57c926e4cd52e6606","90606.887420734014528765"
"0x05434766aa193349a3528b393725332985c95bc2","37662.467254163892780143"
"0x94a01d4ca7e02abe5ad6ad25145faef5d9a554bd","49664.651892067449258133"
"0x000cef8f0ab0a2fadbecaeb92e8781ab3e04b01e","86.262136922880190391"
"0xfd362c8575ddae981a462611f0f24b74740003ea","1549.86342033318033959"
"0xa9baa67cfa564b5934da68bad304a2b6d85e76d0","1001.49482440641850111"
"0x6ae198cf0cc15e8abe55dd5ae6c97df001bc4c98","26063.794355421711055398"
"0x205b993bb19930c80fb10ddf4f4c423e49c4caac","60745.11576751792523405"
"0xfc33c9ee19ec109a20fb5a619ebdb2f3e50c05b9","198.788600143528409161"
"0x4e93fa03afbae1d171189be4878a101113499a7f","1047.494530183380733951"
"0x8de3c3891268502f77db7e876d727257dec0f852","20309.87045700684915725"
"0x53ed815e8b6acaf0daa9890d8273c350e2a44b24","714.819370779969942844"
"0xe330011feccb144c6c7559db94bc0ecad7192a7f","346.72556975219071356"
"0x836ae91fb5d698f40f1705e2c523737b82c50a47","20289.166296332630466154"
"0x0e7e4a17b79d18870d55e5c6245e8b08068af5d0","251.609127116388629952"
"0xc87bf1972dd048404cbd3fba300b69277552c472","4651.783818850194180378"
"0xe2bba0d2401229fd7e5d7c136b581920094b7e99","2748.061617762903029889"
"0x2996d82fb798a98c9ce18dc9528e0f88e3871e86","224.071611600358387299"
"0x5014a5f99417a678ca478a17e46eddd2d0e068a4","8474.537009726648670782"
"0xdd75b9fd0efeb37eaf6e29d53ff7418f3963d1ab","533.733264001062734126"
"0xa1dc437005516418cbeb2aaa015573345f637317","1278.060161665686985887"
"0x90bd6fefbb6d5c6ba33f5be698ad2d1bf1ac8997","8.342073423980039709"
"0x91adf6c2f1645f528af9b0e82b42b9f07ab977b6","3712.701994328722919307"
"0xa3eee02f8a71992546889c7f22d759b2f6e8c2a1","3617.364930742735521083"
"0xb16c12c968507b49f07913165c571e07315f2753","1663.982926266515027446"
"0x5943b88215da80e956fc251fb986fc213d06aaf3","1500.334236057905067421"
"0xc6abf3f28b6b1d71817917c9bddcad7e8d5d1c4a","0.834207342303296745"
"0x081ff30ecbb8861d4b1f5cbee862113b0e3bf17d","4866.416133354934267207"
"0x64823cd6deaeb42c6ebba2aa19e7d4d20d046ec4","17136.346357552869003564"
"0xe4798fdd3f4e7b40c8f5a8c38ebd8354a2b2cee9","5724.422136605677987146"
"0x75ae2dda76aea5d7ecb0fd205efbfe989c8b986e","556.744772800200272148"
"0xe120be880d79aded4cdbf6f2f9ef880987c82dc8","4117.572504062183272225"
"0xe2d829c3bec6b8f7492351189596c0d20b0f9cbd","288.425801623522371151"
"0x5e142fcc7674bda36cee7f82040f3008d9441426","17257.331502092817333835"
"0x5c5a01f74be2cb46ad375316e7a31c3ef1908efc","83.425786027723542333"
"0x11faa794cead8d315a06132425b0ac26e49f2cb1","4442.737303136094507195"
"0xa32c16f39a692236e289bfcc98f32c2970a07a17","0.869812238156162938"
"0xb2d3333410144d6a6a5ce7fa3af90cb01ad2b369","36526.407607387521603955"
"0xca8a070396a317cdb61f5a8822e78ea433ad47a2","46715.611174530672868704"
"0xd813155f8561566876293214275c3211e0c7612a","97.82581029415270636"
"0x3da21ca0e36b2a3fbe7c7dd5836eeff11789e5d8","123.135314522669704766"
"0xb2d2266b670be12dbbbf62768e9843a65902bb0a","6870.720554351571677438"
"0xac0537fdb3591444094004791182a0e5fa3669f0","603.292468718025965907"
"0xff1e908e05b4be5e98dd1177fc1b7a39df233d93","3104.547774462637256292"
"0x20313bf6f3071fae1f44e23f1aed6950030bd1db","93051.005600397936196756"
"0xd6a231b64bb1351b209b45d21084efe5f5d3d56c","4556.988504729499355111"
"0xe6ea95328223dd14232c5666ad3652592b2ba3a7","5509.644726214895264061"
"0xd9f2257daa72698213200d3481b97b9dd2c84e51","29.485124381629995778"
"0xf0b080f40b276f5fcfa28763fabcaf20c68ceeef","441590.380803623901463334"
"0x07c0620e959336ad2a23fab50fe3a2f9ae50adfd","8390.018629502741114961"
"0x30e08915e537a463153923d001e2134943e04c37","17.936611814359469672"
"0x0647b115d2ce02b6589d0cb54abfe5287fca9eaa","7395.342985827449434831"
"0x79263e4027868d625c57804caee5949275d23182","428.892842708448644659"
"0xb8cbafb548eda8d24974c9e05af0ff43a87a208c","7356.796308291971429035"
"0x1b60f1fe8012ed4583f0e7aab5b134ffd7494855","435.226566542892466979"
"0x6e45310b69908a7490ebdbb66601462c8da6e46a","32139.281529181376589389"
"0xca618c57e8916466ee647a8e64644e5351b4b007","13783.265751839121640928"
"0x65f2d99d94bc83aae612dcf4f33a87e6877faac6","5848.779182366262561475"
"0xcd4e1c24598598133e204e83075e97ab95bf7667","3403.717259639756743761"
"0x652fd2027197f2f7e1de2defd487d4c99ac61db1","1256.863414435171774518"
"0xbb5432c9d47caf40e7df32cb259d977e12b79586","6815.148095019264958776"
"0xb70d4ddd9a8e89349b5f0a2476910cc9d69b27e1","23350.076301361100329535"
"0x546dcf8eb2b69a47a58c76de9bc3d9c1c294270c","10.37589776866029842"
"0x6fe20bed10a276d6eafc3a7343f3d575fdfa2634","241.5206940052846044"
"0x0ae4cc61196507815eb50e97374539e675200418","2661.281035097662659794"
"0x9cbebe7b8dba06d4e1270c850f49230fae65a51d","11175.202009158153198729"
"0xa1bf792afdb10e17d0bf7fe2a19893be96b4e226","543.094724998136700984"
"0x7dc75f04a3db267717cf03d01de29e1f83bd1b5a","29.00725440766048924"
"0x88c06fde35108dd3c5eb0f307c414776fc1141de","0.890638630240643564"
"0xc5ef0d175e5ef106aae0830849eb368d83d1ab46","37737.336013575433213272"
"0xf5bf3b7b7d03efd34ba1e1bcf1694080975d8a1c","43420.538327414188138226"
"0xb111f27ac8f61226b35d1b5e6fc592772ffb4a1d","30973.815818993292962899"
"0xbffa39db7fee4afee1d206c796a0ba5573f8fa73","192.34730346556814173"
"0xaeeab2f7ba6de60fc9c8697f909f2c5a18fb5d96","2951.756651923172339036"
"0x801620722ca9ff9fb6f0af985a4dcec116e6c604","87761.632634522975782213"
"0xe9fda82666f3fb381a4c670a31ed87b979ac8e02","386.095409249459246169"
"0xafda55c0116046f557dde76d47f11c29e7f7f090","980.856497864907331276"
"0x8347eb9d3d36b876d57f3a61410f8c78dc1c6302","3934.93706539679966521"
"0x8316a5f5b0fbc17e62b5644ce3119669ef4421c5","51.636756511207402003"
"0xc52c41b8e470cf078d2f99f76b6cc6e36df7dee1","200006.081899252383632479"
"0x74f2434554066a3ce9e5e400223d74d9cb4524df","7087.889621385016480155"
"0x788df41c7d6fc5fbb1c5890042c038184f55f92a","4626516.164066463708778583"
"0x937545811348ac77b8fac0465418dbdb684334d6","843.796383498208644791"
"0x0713d8972c619a0254907ad7fb95d48526aa4e65","423.480356518919641263"
"0x0d19cf0a8dfacb822f0921a968f66d61044c30a9","19876.959767292832099819"
"0x6a018ad51de844243ce7fb743c3e5f4481df6858","148148.991175434971581727"
"0x5bfaad4a04ab0fab6d206c9ea1144da886d31f9a","8390.018629502741114961"
"0x2c3c50d9f8c99d948b3da6e02d6f918eb6b7351c","1227.061305764947743503"
"0x5ea19473229ceb452df82415906f7beb1ff2b7a1","1304.028307437623374621"
"0xf9d7eab3363cb8cabfc924cf1a39ce42c9300074","3770.45158491701173565"
"0x8ff171cc122a4a138605593f98f6cf90687a41ec","1186.189712162546382312"
"0xb7f4c520970128aa171e31c21f7f71264eeb3d0f","2812.344514122682569891"
"0x5c59fc40bca6c56c995a4ddb907c68d047b3028d","11.997448295599051439"
"0x44a09272b8a2d2c0ecbeb8ebbb632ea88cafeb5b","9446.565354435336738443"
"0x7117e0ff74f701a54ab727eb5323da47fe6ae037","129340.563957062225740791"
"0x1fc310f45b5b22a8e95a8f0e1fcff9d3c825edc6","4609.771590450911232019"
"0x9642f4781e1e6673b1ad2dec31bc727993bf76ad","13339.467452938860191448"
"0x9f0084e2e15720308caec76fa292252500f14dfb","2502.622027206955233573"
"0xa2498ab7bb955e5fc8464330b3035e2395837524","2300.17327952227064235"
"0x1eb322c016815ee5b29c071586c1b75be5934576","1349.934917556690419507"
"0x0f41207a457c15845607457653900d2ae439d251","4922.269058973046007836"
"0xe1960a8cab2aed4b8e997311f171d38c56239267","264.44406953956855682"
"0x62172b838724a9ad965f278f1d2438bb2ab20ea2","114.833095509891331146"
"0x391b621dd029db0e39e2d3ef6008884b487c0e14","65912.345790067505383522"
"0x8177549d6c4eb71d8697d233b395a571726e82e1","2805.927731399659577564"
"0x0246ecb8e18179ee41463d5361979634e6c8557b","542.304835580756276091"
"0xee2313ad5c9a0d50b810efa7de1dc7a521f949ac","136.810004153946124834"
"0x7b1a1dc3aba1688b4b4f967d0911c08deb63c197","1343.885611237516576936"
"0xf5da8cb865cae5ce2007e2c3e69b7b92d7dacf20","11698.462959519233126887"
"0xdfcb6b1f3d6b671099ba0f483d2c6632ce3314c2","6947.115159365039049349"
"0x2a0df2e096d378d3d4149539f4eff1a0a748af92","2759.484297985451448587"
"0x7de4cdd9760c84f73a68b086459209e00ad5b7e6","2775.909698439826891173"
"0x8efd9addd8de6a4e64664d1893dec51f8c3339e9","94862.878725961395581532"
"0xdaea57285b10c9a7d01a55603a6290ba6534a608","11.162039593147729447"
"0xfc543df43c5694b965c97fc72634b3fbaa4374f2","27.106705305547049924"
"0x6e81417b312917305d12f76fa3b6bd66ffaa75e7","950.620981558855473349"
"0x55046a93dcbe50e3750dda23b48b064f6ed0960f","130.000477807457542404"
"0x4fb513dc5599ddc9a5b071816e6a7d410b657526","1060.003072491552685615"
"0xe73fdf2686af53da4ae76ea9723fbba59361b59c","31460.638588397221262696"
"0xaeeb79b726ca3e71b259cdc2b19e9a45e707d3c0","11968.68435219405912488"
"0x3bb31c139aebefdce1d1c142362525babea05d37","18148.970913014606744387"
"0xfe83fd8a7544b5fc5796e34c80943c4963826d6d","1438.138152458995392482"
"0x35957f62c375f34c4d0777b10296e526a4893073","10553.909130342009803784"
"0x8ed63a1e2357429ac151dec3a71065bdaf612108","2155.390886406628350158"
"0x9c2fb48941ac6dbf58996d95d8d808b9dd0fa41f","3911.973061309079935763"
"0xe8a30a34ba93de71fcf77e2c4bb228e982976f42","12672.290281811662989942"
"0x9f5a4868ccb63d25a3706758e64ab5a6f2adb899","56431.456956069955661412"
"0x3a55e080d4109f68709d9cae342f2719de6860ce","170.390208964571389731"
"0xa46c003ec3ee8b1eaad9cac32f2835e584261a81","4218.981917491043223955"
"0xfb99a486d8529223b2f1f6b5de3333ee679959cd","3527.617290446119944388"
"0x7087b5a5d8bc3664c1ba6e853336ef9e432a4b09","3371.551915771020270933"
"0x57491338e4caef0d414c1de396686ee5ca145f8a","12.845255375932157752"
"0xad7ef680a516c7bdabec85f82029c2af97c5510e","26866.884687761371652763"
"0xdb9cb473372dee6deb98efd4f05d0064892b5d2f","4154.275935603854746833"
"0x88401d91fa7efd10b83384903bf60f1adf49cc7c","1714.822184042863260652"
"0x3e590fbb993bf1e97f04fe615c64bfa37dd84999","358530.520131552668815853"
"0x25b7cd05a72326e5da646c601d1dbfd06a643194","329.658785081364156698"
"0xb3c70cfd29d559bacaea12b751355c699ff872cc","7809.92087614151752297"
"0x9628be77fb3dcd890fd93a5d039092fca855d3cc","899.534089541788177631"
"0x040412efcebadf9de5394eda082797ac955894e3","1631.884714619722492524"
"0xe87600f29e4f4df4a1f1195870b182ca611ff13a","134.903391493689362698"
"0x2282d049753bc77642ed307ec3b949527016d0a2","0.717216435185081447"
"0x015c5fbc1f31ad795e4b264ebb7c71fc647a44ac","920.508712265330513591"
"0x26489b8e4c88267c3a5dc901d127804ece970cbb","11855.176988960935130067"
"0xd34901a7b2b6cc659a3f122d9d6dcc9257ab1337","346.683518808566633995"
"0x6204a398b0cee350fecab5eab6992f37e0d76540","505.059132064609325063"
"0x08522c6efcf288e4ca8486ebba9ee49beba8df77","1992.687556856399823581"
"0x09a0da7289a60809992d819530833f4053124090","3534.654566525298691412"
"0xef557a2ca5a733d2c49cf52bca5433a92522c3db","2212.416218765835443067"
"0x7143c6003b61ac73c49d860d01d30cc529e75efc","41488.561642104132090556"
"0x9e55e4f0ad3c5be7bcfca45fdfa35738e39360c2","67.406748876319791617"
"0x8feabb1affc3afd3adb9f851c8435670710cafaa","41711.201327459065698303"
"0x00fdbb477d1cd363c333eac93fe7eb0397acd470","88780.411895769910265551"
"0x384c47aa1d8f801fe685514dcefd6cf0c35d923d","2101.521993660169643969"
"0xc87edfeefb5af5c802478d81c998f89e8aefa536","7565.056751886127437951"
"0x8d452c1f4bae385b13933c83ecff70d74229915f","10939.290397370319290264"
"0x8e72a24221517e51502f20f387415a06b27a5b51","8127.878428558905075612"
"0x329b0f4597b15cd81d6f62dcf2ad6b3fe1d74d87","6354.365658832893213799"
"0x66ebe6e76ef9eea75d3e1ed873affb73dfd43fb2","11.016653570928219634"
"0x9ce6339fc78310b1ec2d745d3c980b38faa9c2d9","0.380059167825729777"
"0x69efeb8758d4f100b92f3ab832b2e6ee9445fd20","8390.295747759822279089"
"0x18fef7ad0ffb34038f3b62d61dec7551e84ec3ce","440.213149433591289511"
"0x265294a3abcd8aacc36daf3d15b9044b1f6b17ac","5201.102139980932145275"
"0x8d869f609bed9516596d8563e26d4870f5f1aafb","73121.303110198827441853"
"0x0de2bc9aa4ee9d6768f7c7d9e17cbb46f3bac29d","185.733641676927766219"
"0x1ddb98275a09552b5be11e8e3118684ed6a809fc","26411.876903123278121492"
"0x4eba8c2236369b79f514a24407737882a619e52a","272612.839913008064865227"
"0x1ab3adbc6768ec45bd6805e42a767615c2a24184","158.852288514141612523"
"0x23265a447778f0e7b0d2026321e2e4aa6133ee99","8577.560367482019334582"
"0x34d205fcdcae0415820211ad2c7f18806b679be0","14955.355282065979963861"
"0x5dcf6bee4ffc60bd565db7f8af59d46e9688830f","7950.255605582602288935"
"0x1da98aa4faefb6ec93cc1ba6adcfb59c8af51152","250.133617612721593009"
"0xb078df162a4027234b86936993df33ffcae7803f","173.591048494438899247"
"0x8450a7852495dafe063c3e436d0750698777965c","5306.114033333387280783"
"0x4a5c70fbf23f7f85c6425a83ea660f63f46e5727","5209.025674257919226104"
"0xa073318a8eb24e78fed23b55d0c79ddddb4afaeb","6621.730240916459661174"
"0x73e874cd6c95219cef0f041d20922681718ad381","3403.717259639756743761"
"0x3538035de787ac6cf5c4379147af5f49a465eadc","20455.179728286004305016"
"0xea0011ad4857d0b7da7ee6fae04e0b725de94ada","79.10711914565789175"
"0x9a192d6c5b40ba559bb8bffce86735a809247be4","3792.495631405867632596"
"0x44c0551deb02f75189c7c4075b58212cfb108f2d","1104.679125212367069176"
"0x7bc0ceafffc2f2322f07c3058ffbcc2fa7c2af7d","77030.029821396434034658"
"0x9d7ebc30af74f5d5104afee01eb3bd10d75a71e2","243.407640400441969494"
"0x6ee388feedb55785987ef8cc0760b57f491efd66","8797.815697362410437432"
"0x382ae54dea67a529b88a8180f94707e9b0741ab3","104.912956967979114493"
"0x0aa6ba3c0aef965811a0e1fc3d51b2b9ceadb7cb","5738.859103255621453887"
"0xc434c1d20b92e2e5dfa408547ad43159eb669c87","3221.829476579689304854"
"0xd376f87249f959555efd518129e29d4d792d4847","28188.582715842498503001"
"0x50708d34407a84ee43c1891c87db6fe2c93a1c02","84422.783956570125669981"
"0xe27597af91352537f4ea74622b5a2ba6d464d9ee","468.264708281970640299"
"0x1a93c570251ec9ce34216af5eee618097026bd06","4436.266731010385118547"
"0x7f662ad0828a7464a3d83c46e3590ef2cb977b32","30468.674147347028774027"
"0x367f11885e8cbedfc0280e69fd746ff1da810655","291.247073345813796274"
"0x31e40209cfcdda86baabfe93a428cc9143a9ed30","475.9109046511930159"
"0x4a4633e827e690a4563a4e304807f1722db81b04","724.831801592045767396"
"0x1f1f4f8266c6ab0499408a063a8e6e2af44cd2b6","15.648512628221981424"
"0x6a6fa60b4939cd91aa6a8b6b3d9a6dae820f34f5","33833.986462454845779266"
"0x68c131d4f565e1aa4c676dcb7caff20eea8f64e7","1927.389915995860131417"
"0x4ee3ef9ea1943694b2f87ca59a6b42200a398106","1095.496002253509251115"
"0xbb37a12d61b481c067c95563a4244469df7b8595","6448.530516701408829302"
"0xf228a2be10f267f1c5a0e03438e49f3a7d055594","556.264045677113319854"
"0x1f71e531de2aa43bd4fbb68baf71df6be4a2165a","96.366742118145052904"
"0xce6c0bd926a76d715c829be4965ad064447d754f","416.868317040195577935"
"0x8b7bd8ce13cbb9aa8c0d7a4f9db7c473cd81c37a","3.416637475356550949"
"0xde0ec9fae20da69e4d87724a4c373e5100a61108","631.070174500461013836"
"0x668c6f75486d6882a1aacf7bf03eee605c96fdad","42189.821416385210707405"
"0x8141a49bf85f762bb7623fe8a0bfda1bbcb2b4df","466.25434038749144124"
"0x66e29fc757c0dbc5d41b4c5c6fc1e74b93d2cfe5","391.210118802382024985"
"0x0df61a67b03767a60bfa537b1d43c313a226cd70","1325.144199180597113745"
"0x3bc245c0ea091959f7ec8d70c76ee3230d91d395","8083.354150906811763854"
"0xb8d86d6db117e21c27636034d3dd8859018daf9c","901.304330352606177452"
"0xaa35e55d905a94818dd16355b2d1036e12b222a0","4568.412027189017017087"
"0xd0fd3affeb1ea675fd27c1a3167fc2f7d4969571","25.712644876814545888"
"0x82561def6992154a4e36a9442060408376379899","49715.410443444924059805"
"0x2ffe8193ef49415e665c9eb5caaded52dd955818","534.541420065660364539"
"0xc200ddb6a4ef3ea0ae75dbea24fa6b3078d4220a","44892.769995120378118487"
"0x90d94d98dcb39342aec485b7cef1c63f1c876c7c","4145.472443792486758112"
"0x279cb92548f28249c7c1084e36fdac27b9655e96","431.457808139884736826"
"0xeb78217d9b10143098f77a2360719703e1b1435f","202.78004556715937031"
"0x2d7cecdb0595f89b92a155e1170e0c2768accc16","1373.277583210178298198"
"0xce5f1d91264f741b74ecf4ffeda95ee9f076bc7a","6024.995418727788047482"
"0xfbc3d432ec0d161a048aa817864f1bddb025e714","18889.629576387293965234"
"0x9cc2611b694dcc926aeb7a741f69d78aa9b58326","0.914505803241041592"
"0x724371396e1239f2534dc3681df33776a1eaa9b5","643.487543159568709301"
"0x6d1e0084a6910a8803ab7c22483a1a2db3f1001a","4017.34698559296789183"
"0xf1196bf726ed9227507f5a8b7c87ae177124db2b","181.200520189016911023"
"0xe32650e748e7e4aba16181d9882d15ba328d5a78","14863.757792143053674587"
"0xf2d2a2831f411f5ce863e8f836481db0b40c03a5","425.489772327708865896"
"0x419f3f459486970967a9c00854f9970069972603","437.071955859963771767"
"0x69ff45532e855c5e244c9ef74386a0a45f4924ef","173.553797247564952988"
"0xb69f1bce74b0cff8afc34bfdfab46beae5b6e2bb","91.056657470825307191"
"0xa23b477fc1ef6ab9710f2574cd00f01185328b1b","6653.278758089238882558"
"0x718b6d4e59849916ca7c2525ce81e5f95b002fa2","424.955366541619114859"
"0xd7997d08d15800a81274ba387f82966657935351","9479.176097991627919738"
"0xf54eeeb761f18da84a0c8162484ed32b7d490716","3735.900056260138203787"
"0x922640d7d4b1b0f4ad18ac46e5ccceee151be3f3","7417.283492836001174271"
"0x49de5fb13f195192baaa83af6ef8d31f75b2b165","971.675912376854444123"
"0x0d3d0726747c5a639870872868431e6372b58690","7560.943349679246646945"
"0xb70307389b1898b9aadc8f95dea3f9df7b798458","509.562882519997875401"
"0x3311a42db20d5c04854e1aee372bed15ccb5821d","138.50471900371486338"
"0x2951b1f7058bd2c05f01954002c450bac0873847","742.450372272642607308"
"0x78fb7570e948c931e63860b508842c1354e9abd1","2233.199117879366725032"
"0x96cef3e4f34ecce40de836a70724a9cc58366bac","17186.612434047715003422"
"0x5f4981c464d5789c450a46cf6700a81894b29e40","95.654529585960210551"
"0x57a99f34721418e3c4a054e0f7356a1bc712b8e9","485.757089264815479524"
"0x8c66c93601ac76e9aeaad6636da5f0c2e9d91c02","1408.022850716290753504"
"0x92656ad77da2e82731d3cc083116960ce29dfd74","906.123188974483124638"
"0xa1fafdcc9cdf7d91b996d29b44e966302f94b50c","6586.133058566146178709"
"0xd72850402f7e3e06abfb1d3c2a95563126324595","8.23627475795887532"
"0x68248120c22942f44305da9807aae9bc662ac7a8","73.871009655630159791"
"0xf362667aefb4e3c5a393825cab06a36be2e9a29d","578.401371144200845262"
"0xc84e424da4d09e14832a4055ac0c0187cde130ed","2316.670560221084960221"
"0x2c0b4034797fd82df022423f359bad46fd3053a3","34694.684592194471809545"
"0x59d0bbaca4f5da0f9f37d9ef5cd271f62ced960e","1.207867664899678594"
"0x9231bb34bc0a7c9bfd33c5456f8ed78e1b64d93a","6709.582111448620050031"
"0x149ba800e0475d6e3f4dbcfaeda518276f518722","3434.513493386527926381"
"0x6fc3b27feb70f55852cf7cdbcc1301d40e19240e","42.386652323855068362"
"0x826f34964156cbd2cb8dd75829b5b4ac883d3e53","14231.883679747183372335"
"0x8ea3985f053500d4526ff36ecb5e6e589c4c5342","2302.830812178286322415"
"0xa41c5504464989b219c14301e785d29961b5a719","1907.257954845806474079"
